name,coord_num,phi,pore.diameter,throat.diameter,euler
3416.npy,2.342857142857143,0.21690988540649414,9.800470952640876e-06,1.585289483353859e-05,1
4804.npy,2.5403508771929824,0.26726722717285156,1.0695945386091134e-05,1.7747679503253813e-05,-2
16463.npy,2.5603112840466924,0.22008323669433594,1.0381230422802738e-05,1.6875046884035266e-05,17
11954.npy,2.3649635036496353,0.19473838806152344,9.928247733455712e-06,1.5388334535890152e-05,-13
7469.npy,1.9739130434782608,0.15946149826049805,9.202445062475053e-06,1.5740875115478616e-05,63
13493.npy,2.436619718309859,0.21129512786865234,9.675961103625372e-06,1.517943940531312e-05,10
2291.npy,2.512280701754386,0.27305078506469727,1.0384741868423754e-05,1.7979095974780998e-05,-25
2817.npy,2.5314685314685317,0.23238754272460938,1.037921899865599e-05,1.715737772959372e-05,-7
15986.npy,2.640926640926641,0.23993349075317383,1.1201398482611157e-05,1.6911443898552344e-05,-15
20882.npy,2.5142857142857142,0.21130609512329102,1.1079543664263143e-05,1.6760752170890956e-05,20
3522.npy,2.4202334630350193,0.26983165740966797,1.0281265407675626e-05,1.75647186707837e-05,48
17084.npy,2.3636363636363638,0.20761966705322266,1.050834439570551e-05,1.648452783846935e-05,24
21309.npy,2.435483870967742,0.20031261444091797,1.0175628806266007e-05,1.652975564583248e-05,-17
12920.npy,2.1272727272727274,0.14694595336914062,9.728625619173074e-06,1.7072781494030586e-05,61
12818.npy,2.275,0.23205184936523438,1.0373293300771019e-05,1.689070180287728e-05,17
5048.npy,2.4206642066420665,0.21090269088745117,1.0419480810163742e-05,1.6392899583207396e-05,1
18886.npy,2.251851851851852,0.22597694396972656,9.83520689322555e-06,1.8190953189997297e-05,38
13220.npy,2.2771535580524342,0.21920204162597656,9.990359771746145e-06,1.697502123642909e-05,18
16882.npy,2.58,0.2420816421508789,1.0039893175792748e-05,1.657742926270463e-05,3
2366.npy,2.40251572327044,0.21786832809448242,9.779534783896226e-06,1.621854502680414e-05,0
12666.npy,2.409448818897638,0.19269227981567383,1.016652387522149e-05,1.6972137253074086e-05,14
23720.npy,2.523961661341853,0.2761092185974121,1.0406614803674704e-05,1.752616000341464e-05,13
21133.npy,2.3842794759825328,0.24756669998168945,1.1367977089768488e-05,1.8498576488468675e-05,11
12050.npy,2.303030303030303,0.20696449279785156,1.0617257208635777e-05,1.7842474046058226e-05,-2
10180.npy,2.4132841328413286,0.2264089584350586,1.0256876095314101e-05,1.6478112948050195e-05,-31
4240.npy,2.3898916967509027,0.23736286163330078,1.0446426807028579e-05,1.6400944754796444e-05,11
19618.npy,2.5622489959839356,0.25305652618408203,1.1278986487369754e-05,1.8463550243818648e-05,6
1470.npy,2.4186046511627906,0.23119258880615234,1.0597466874706742e-05,1.6977003938418165e-05,4
19496.npy,2.2586206896551726,0.2093796730041504,1.0587077488601736e-05,1.785859342681543e-05,20
4083.npy,2.5859872611464967,0.2293872833251953,1.0224796714736208e-05,1.515547002712494e-05,-42
23366.npy,2.203125,0.18595314025878906,1.0258021140682049e-05,1.9389136340389862e-05,48
3356.npy,2.2447552447552446,0.2050185203552246,1.008118172853241e-05,1.6511329101067837e-05,27
892.npy,2.2090592334494774,0.17755126953125,9.298530447145035e-06,1.4949988173197497e-05,43
23378.npy,2.490272373540856,0.24115514755249023,1.0679411325931115e-05,1.7605548620782794e-05,13
15378.npy,2.5809128630705396,0.2674384117126465,1.1165042284950385e-05,1.933998879474076e-05,-2
152.npy,1.9176029962546817,0.1359119415283203,8.907866309412505e-06,1.3538438827497885e-05,91
16860.npy,2.4268774703557314,0.2019200325012207,1.0228673025084934e-05,1.4818639392379054e-05,-41
9935.npy,2.4685314685314683,0.25694942474365234,1.0503053218126462e-05,1.7365162514255678e-05,12
1713.npy,2.1176470588235294,0.16869688034057617,9.604394950727806e-06,1.4489293081685902e-05,61
7012.npy,2.408695652173913,0.24787092208862305,1.042821981461974e-05,1.8881446966195366e-05,-11
16464.npy,2.6315789473684212,0.2565469741821289,1.0759495604154948e-05,1.7507664360829764e-05,-8
11462.npy,2.425196850393701,0.18716192245483398,1.0018618302417017e-05,1.5796150046509583e-05,-5
5807.npy,1.9663865546218486,0.14484739303588867,9.301968429381764e-06,1.575684726238251e-05,79
20218.npy,2.1847389558232932,0.19682025909423828,1.0043759396507568e-05,1.6569493115386544e-05,12
18024.npy,2.230769230769231,0.22463512420654297,9.849036662994552e-06,1.728450290211316e-05,27
15286.npy,2.230088495575221,0.18996477127075195,1.0350427583862715e-05,1.795974677162511e-05,48
21405.npy,2.1811023622047245,0.1807999610900879,9.675496518235233e-06,1.6572574198030825e-05,34
20046.npy,2.2868525896414345,0.16983461380004883,1.0068301359142818e-05,1.529528263657766e-05,32
15615.npy,2.3659574468085105,0.19843482971191406,1.0751766788500228e-05,1.6608297854018726e-05,19
19602.npy,2.380952380952381,0.22730016708374023,1.0224371598734992e-05,1.7253084996480207e-05,29
20526.npy,2.5641025641025643,0.2325577735900879,1.0299111145182629e-05,1.7345638033492224e-05,-12
2256.npy,2.419642857142857,0.1977853775024414,1.0794728310585914e-05,1.570081815640425e-05,-1
21898.npy,2.353982300884956,0.18849992752075195,1.0483556149690965e-05,1.7538985280390072e-05,8
11671.npy,2.4705882352941178,0.2235422134399414,1.0363774094757326e-05,1.6382400543029818e-05,2
14847.npy,2.3190661478599224,0.18561840057373047,1.0067785389520142e-05,1.532886114036477e-05,29
23726.npy,2.8045112781954886,0.3374361991882324,1.1474827888788027e-05,1.9886119897340004e-05,-43
7510.npy,2.1897233201581026,0.18313026428222656,1.012193576628663e-05,1.7344898525127866e-05,24
9939.npy,2.210909090909091,0.19534540176391602,1.0155723482741925e-05,1.5577751723951418e-05,57
4935.npy,2.3651452282157677,0.24712800979614258,1.1016157939690573e-05,2.0002274267924462e-05,41
15836.npy,2.4048582995951415,0.19652795791625977,1.0523527029248831e-05,1.7161419644500268e-05,-6
20751.npy,2.5780730897009967,0.23081684112548828,9.950871977719271e-06,1.5881571009908755e-05,-37
3369.npy,2.160337552742616,0.18687915802001953,1.0129270067961585e-05,1.5354492778424175e-05,47
17119.npy,2.441666666666667,0.2155442237854004,1.060220050311969e-05,1.7398412642218557e-05,20
23510.npy,2.2421875,0.1628127098083496,9.096005286997608e-06,1.548598457047333e-05,16
4337.npy,2.5579710144927534,0.25032997131347656,1.0905501501407523e-05,1.6485100619684875e-05,-53
13709.npy,2.26431718061674,0.2230072021484375,1.0259627709395131e-05,1.6175331803843204e-05,42
1189.npy,2.4571428571428573,0.23627710342407227,1.0783058493162064e-05,1.8802612432807783e-05,39
20422.npy,2.7106227106227108,0.26220226287841797,1.094229718125781e-05,1.791054318386155e-05,15
12256.npy,2.616600790513834,0.22075986862182617,1.0682222784117702e-05,1.6669320577761195e-05,-31
11316.npy,2.071794871794872,0.15522527694702148,1.0706339160475196e-05,1.618620983769398e-05,45
14241.npy,2.196969696969697,0.19268178939819336,1.002816553612097e-05,1.637780657677815e-05,12
14816.npy,2.33587786259542,0.2003459930419922,1.018298638108189e-05,1.596868619322777e-05,46
15365.npy,2.607142857142857,0.26073598861694336,1.0963759642326507e-05,1.8425770390523626e-05,-19
15666.npy,2.2412451361867705,0.17734146118164062,9.581518318984142e-06,1.521357376128435e-05,6
20540.npy,2.577319587628866,0.2639923095703125,1.0644603436515197e-05,1.790266300535202e-05,-18
596.npy,2.537878787878788,0.21483325958251953,1.0235324872719803e-05,1.7780369295646894e-05,13
6757.npy,2.476923076923077,0.22983789443969727,1.0479890521853611e-05,1.7775442704095606e-05,19
5261.npy,2.5039370078740157,0.25535106658935547,1.1177657379551676e-05,1.8163400362122732e-05,-30
16833.npy,2.4357142857142855,0.1977524757385254,9.952651206825064e-06,1.533160048059005e-05,-26
18216.npy,2.466666666666667,0.19980430603027344,1.0228248680364533e-05,1.575473645893303e-05,6
12153.npy,2.4,0.22364044189453125,9.961477937654353e-06,1.7536861845907178e-05,0
13091.npy,2.613861386138614,0.2650322914123535,1.029523345285689e-05,1.8601020590825513e-05,-20
19936.npy,2.380281690140845,0.22118759155273438,1.0217529987240643e-05,1.597846653581371e-05,-7
17861.npy,2.4491525423728815,0.24744701385498047,1.0452088591709995e-05,1.9651497487997102e-05,9
14099.npy,2.474074074074074,0.26827478408813477,1.0769490912389408e-05,1.8697199855735918e-05,21
15008.npy,2.1328125,0.16863107681274414,1.0010432281367451e-05,1.750762980324882e-05,30
7157.npy,2.224066390041494,0.15851354598999023,9.072851859327409e-06,1.596033758392085e-05,56
6314.npy,2.4307692307692306,0.23553466796875,1.0087274209007663e-05,1.727094615844986e-05,28
5116.npy,2.2509803921568627,0.2012476921081543,9.915465109031752e-06,1.688157004014125e-05,27
17121.npy,2.4206349206349205,0.2339315414428711,1.0538704802375231e-05,1.7805285981053213e-05,12
12955.npy,2.3636363636363638,0.23644065856933594,9.814173691173765e-06,1.848444501998333e-05,20
11961.npy,2.392452830188679,0.22051048278808594,9.940178855222641e-06,1.6228484107680878e-05,12
8840.npy,2.1343873517786562,0.17470216751098633,9.366440887084051e-06,1.5365810577074685e-05,12
11398.npy,2.4405286343612334,0.23292207717895508,1.1117166342510525e-05,1.9081756332075554e-05,21
880.npy,2.582375478927203,0.20695781707763672,1.0744857670144806e-05,1.6007676663490713e-05,-17
10928.npy,2.085714285714286,0.18108558654785156,9.714940698125623e-06,1.5875466420430026e-05,62
2144.npy,2.353846153846154,0.22956132888793945,1.000401579552524e-05,1.5638146454797073e-05,27
22977.npy,2.556338028169014,0.2545342445373535,1.096323376095169e-05,1.824846318832114e-05,12
8336.npy,2.216,0.1864476203918457,9.902531458231038e-06,1.6881861923403686e-05,27
18447.npy,2.561264822134387,0.27296876907348633,1.1116283756927857e-05,1.7501162000828324e-05,-7
11403.npy,2.185840707964602,0.16416263580322266,1.0176366216189429e-05,1.4627491409479366e-05,46
14820.npy,2.1481481481481484,0.17806339263916016,9.53612589110047e-06,1.599131663708851e-05,46
4649.npy,2.4878048780487805,0.21640825271606445,1.0751249186085431e-05,1.6168643760330537e-05,6
12880.npy,2.3266932270916336,0.2024388313293457,1.0188461565847398e-05,1.681516182749239e-05,11
14931.npy,2.7138047138047137,0.25937461853027344,1.069608183266333e-05,1.6815153571423465e-05,-38
9003.npy,2.236734693877551,0.18773412704467773,9.626601820060956e-06,1.7766583242990673e-05,45
19051.npy,2.148409893992933,0.17760848999023438,9.5845886212353e-06,1.5540321147755575e-05,31
21676.npy,2.50187265917603,0.22161531448364258,1.0589327539561103e-05,1.8269084323844508e-05,8
23635.npy,2.3392226148409896,0.20841073989868164,9.477595984521604e-06,1.577948543456386e-05,1
3851.npy,2.2170542635658914,0.19280338287353516,1.0315416656563908e-05,1.6700419503700484e-05,31
12901.npy,2.56390977443609,0.2788667678833008,1.0637120429631809e-05,1.7759536511912026e-05,-3
14933.npy,2.4132231404958677,0.2072615623474121,1.0356629886897219e-05,1.6400645379742536e-05,9
13184.npy,2.4375,0.22410821914672852,9.772207319160985e-06,1.5429125227989295e-05,-31
15343.npy,2.387959866220736,0.22214937210083008,1.0272457807883887e-05,1.7181440434035133e-05,21
22173.npy,2.369811320754717,0.2237720489501953,1.0163943508532456e-05,1.6436755570636435e-05,15
12305.npy,2.5354330708661417,0.2202906608581543,1.0874887743188032e-05,1.7423580756283696e-05,-22
7856.npy,2.6161137440758293,0.21045446395874023,1.1206150560582184e-05,1.7483392306643983e-05,13
11213.npy,2.371212121212121,0.19092082977294922,1.0506540618068013e-05,1.5324671984099734e-05,-3
22693.npy,2.294372294372294,0.20078611373901367,1.0357166125930702e-05,1.7229129606822752e-05,4
12691.npy,2.1712062256809337,0.19634103775024414,9.947196147142079e-06,1.6687480657331405e-05,48
19017.npy,2.296875,0.1934971809387207,1.0458348009138878e-05,1.7285390326563193e-05,40
7613.npy,2.7169811320754715,0.27802085876464844,1.137473798998119e-05,1.9050469028949738e-05,24
19487.npy,2.2899628252788102,0.20761728286743164,9.996922306993176e-06,1.696721338103344e-05,7
5524.npy,2.268292682926829,0.19403791427612305,9.651543307628609e-06,1.513361300960664e-05,33
3564.npy,2.397003745318352,0.2571754455566406,1.0689007338023164e-05,1.7828979112766683e-05,37
22764.npy,2.1343873517786562,0.16536712646484375,9.492522762724549e-06,1.509821484883626e-05,45
21085.npy,2.3176895306859207,0.18783092498779297,9.859053179251921e-06,1.588591645476974e-05,5
14036.npy,2.353413654618474,0.23446226119995117,1.0168934690102772e-05,1.81686323610589e-05,24
5383.npy,2.625,0.24167919158935547,1.1104226731953939e-05,1.7968450692083156e-05,-20
305.npy,2.3,0.22873401641845703,9.908146301595002e-06,1.6868281818153864e-05,21
19785.npy,2.3333333333333335,0.19400262832641602,1.0124556656432756e-05,1.6152171256009096e-05,23
8119.npy,2.2131147540983607,0.19607925415039062,9.949447470485208e-06,1.6260779422521594e-05,51
1240.npy,2.271604938271605,0.20925474166870117,1.0679820006848587e-05,1.700894754930683e-05,26
21685.npy,2.585551330798479,0.2265157699584961,1.059617124887544e-05,1.8387499932331195e-05,-5
6006.npy,2.317829457364341,0.21274995803833008,1.0098570407535479e-05,1.581326987492201e-05,2
3051.npy,2.2857142857142856,0.1901717185974121,9.916980985847743e-06,1.5894341701739716e-05,18
21971.npy,2.2452107279693485,0.20059680938720703,9.281202625368498e-06,1.5302885949611664e-05,10
15940.npy,2.353413654618474,0.2380199432373047,9.944759379787323e-06,1.5872301447920424e-05,19
9277.npy,2.5704225352112675,0.22133302688598633,1.05881608259553e-05,1.580867402471908e-05,-15
3523.npy,2.4,0.26445722579956055,1.0052939955769846e-05,1.7407556399703025e-05,32
13373.npy,2.3849056603773584,0.20279169082641602,9.787163138817598e-06,1.714146497468405e-05,12
2253.npy,2.227450980392157,0.19553375244140625,1.0195519361584135e-05,1.5805331083880342e-05,16
15035.npy,2.211267605633803,0.17797231674194336,9.99939177624973e-06,1.5486637387116245e-05,18
4090.npy,2.6741573033707864,0.26543569564819336,1.0846883157054923e-05,1.6472467259699555e-05,-17
18214.npy,2.4844290657439445,0.21322393417358398,1.001310674939141e-05,1.663591657309147e-05,-4
13615.npy,2.3765690376569037,0.19614696502685547,1.0269837650070803e-05,1.6456303931457895e-05,-4
16493.npy,2.741007194244604,0.27990198135375977,1.1108729341224904e-05,1.7429224541806798e-05,-6
20947.npy,2.3846153846153846,0.19670820236206055,1.0165874306237748e-05,1.699978695031135e-05,1
1157.npy,2.391489361702128,0.25194311141967773,1.0620117710460531e-05,1.8252994774075167e-05,11
11780.npy,2.101083032490975,0.19214296340942383,9.917983249670617e-06,1.6147628523639797e-05,65
7196.npy,2.6775244299674266,0.26889610290527344,1.0099614970995856e-05,1.641922207513865e-05,-32
12959.npy,2.446215139442231,0.1992807388305664,1.0768161837421959e-05,1.658453717119142e-05,6
22230.npy,2.3347280334728033,0.21676969528198242,1.0675432395995586e-05,1.7935861168369173e-05,20
4340.npy,2.3908045977011496,0.2276926040649414,1.0487844512161463e-05,1.653250740010005e-05,16
8956.npy,2.7335640138408306,0.2435903549194336,1.0471747360581177e-05,1.6252723127377185e-05,-17
20061.npy,2.4779411764705883,0.24200963973999023,1.0500208826307615e-05,1.714974737980953e-05,-24
17629.npy,2.5454545454545454,0.23360109329223633,1.0291450183656717e-05,1.7119417818444115e-05,-11
8527.npy,2.661764705882353,0.25702905654907227,1.0943407189724362e-05,1.8648638339332454e-05,4
17680.npy,2.4360189573459716,0.19952917098999023,1.084467837291612e-05,1.701587945709897e-05,27
6743.npy,2.49402390438247,0.25763368606567383,1.0651223021193212e-05,1.7701513005712162e-05,10
4052.npy,2.5779220779220777,0.2422962188720703,1.0351259163801776e-05,1.6068080929424663e-05,-17
14323.npy,2.4081632653061225,0.20304059982299805,1.0705015673011073e-05,1.7439545405315143e-05,4
11473.npy,2.576158940397351,0.25519323348999023,1.0418508391773225e-05,1.6413203835334144e-05,-42
5203.npy,2.423076923076923,0.23144102096557617,1.0474505557263594e-05,1.831039631026132e-05,-21
19206.npy,2.542372881355932,0.27083349227905273,1.0202552191858936e-05,1.5905046576976777e-05,-19
12297.npy,2.484848484848485,0.2197103500366211,1.015424993804773e-05,1.658955722974568e-05,10
11897.npy,2.2357142857142858,0.17066287994384766,9.251599035953525e-06,1.4843687378750824e-05,-1
19644.npy,2.652014652014652,0.2855091094970703,1.0827035668404026e-05,1.8747698992655422e-05,-18
8010.npy,2.136,0.14470148086547852,9.40215098008394e-06,1.517250535059511e-05,55
7819.npy,2.303448275862069,0.21327972412109375,9.868024567295236e-06,1.593337264353644e-05,-10
13441.npy,2.294573643410853,0.18305158615112305,1.0038309199618411e-05,1.7313379036212287e-05,37
22884.npy,2.5934065934065935,0.2847108840942383,1.0989724559431755e-05,1.808427828802901e-05,-3
1032.npy,2.3649635036496353,0.24896907806396484,1.0003967598685207e-05,1.658868568307824e-05,45
18092.npy,2.2893617021276595,0.1849837303161621,1.0296378477409787e-05,1.579594884884845e-05,40
22044.npy,2.193798449612403,0.1699357032775879,9.367221528227735e-06,1.5847694923515453e-05,33
1676.npy,2.2281368821292777,0.18259525299072266,1.0024605751987103e-05,1.4544890111827198e-05,66
19965.npy,2.4444444444444446,0.2095041275024414,1.0572052241697625e-05,1.6417056335644292e-05,8
14856.npy,2.61003861003861,0.2620425224304199,1.1096165288048433e-05,1.7148029476933226e-05,14
15547.npy,2.378205128205128,0.21810102462768555,9.602220635331384e-06,1.486183453457696e-05,-3
5152.npy,2.2508250825082508,0.21129941940307617,9.587525104312281e-06,1.7717141797815253e-05,26
15026.npy,2.5017921146953404,0.2507596015930176,1.0959607139838916e-05,1.8027778624292776e-05,8
19733.npy,2.2641509433962264,0.1927323341369629,1.0135737891753024e-05,1.536229055285454e-05,36
8358.npy,2.3304347826086955,0.20724058151245117,1.0560056089578703e-05,1.7612745638881155e-05,41
760.npy,2.616883116883117,0.2754831314086914,1.035630215593434e-05,1.674597562054547e-05,-41
20516.npy,2.5798319327731094,0.22801589965820312,1.0916980697329268e-05,1.6317800434676368e-05,1
13498.npy,2.3817427385892116,0.2085714340209961,1.0883604200373138e-05,1.7319553652914562e-05,37
3687.npy,2.6733333333333333,0.23108243942260742,9.864992619472766e-06,1.4244593739955504e-05,-53
22704.npy,1.8767772511848342,0.13890647888183594,8.936424996793558e-06,1.6894375576214356e-05,65
5544.npy,2.412811387900356,0.22161388397216797,1.0239717098444806e-05,1.7727764320584527e-05,11
22685.npy,2.2509803921568627,0.16753482818603516,9.735637218465836e-06,1.4177383613918719e-05,24
22139.npy,2.6877470355731226,0.24416351318359375,1.1025803927787742e-05,1.925911581516266e-05,-14
11350.npy,2.1272727272727274,0.15138626098632812,9.97716501965771e-06,1.5819986322751414e-05,47
22804.npy,2.332046332046332,0.2215290069580078,1.0022824708570773e-05,1.76625818166117e-05,19
7115.npy,2.7258687258687258,0.2949671745300293,1.1022655742037547e-05,1.871320979436464e-05,-22
17877.npy,2.606837606837607,0.2706170082092285,1.1801531543128958e-05,1.7835393694580582e-05,7
16674.npy,2.2489626556016598,0.19246578216552734,1.0152465143297963e-05,1.6771423044679788e-05,22
4693.npy,2.3043478260869565,0.20534515380859375,1.002439536191486e-05,1.7245846369918786e-05,50
9156.npy,2.268774703557312,0.1957850456237793,1.003361466190875e-05,1.6602122366843737e-05,50
16498.npy,2.2835249042145596,0.18829727172851562,9.8271308549345e-06,1.6768375439331838e-05,33
7518.npy,2.407766990291262,0.2044963836669922,9.55453262241111e-06,1.569456995302631e-05,-22
23749.npy,2.4064516129032256,0.2643914222717285,1.014817451418242e-05,1.7979784630738378e-05,25
682.npy,2.4558823529411766,0.19637155532836914,1.0275714290218608e-05,1.7664965548201237e-05,18
22885.npy,2.671280276816609,0.283968448638916,1.1065364770908845e-05,1.900950968049351e-05,-19
23489.npy,2.4292237442922375,0.1738414764404297,1.0445166098357195e-05,1.5993558917278637e-05,6
16314.npy,2.5381165919282513,0.21895408630371094,1.1355630691294848e-05,1.7859191464872327e-05,8
6261.npy,2.2916666666666665,0.20656919479370117,9.737523740118191e-06,1.6543356689539823e-05,11
22832.npy,2.4106463878326996,0.22281408309936523,1.0362933383513437e-05,1.7600789527411715e-05,-1
17849.npy,2.757575757575758,0.27821826934814453,1.1613982020259525e-05,1.8199062834565455e-05,-13
20898.npy,2.472972972972973,0.2073378562927246,1.0126010813783e-05,1.5152283979243922e-05,-1
12148.npy,2.5121951219512195,0.28193140029907227,1.1053695458022853e-05,1.9782503851987782e-05,-16
10008.npy,2.1921397379912664,0.1676774024963379,1.0414641827280062e-05,1.5866506240994807e-05,61
7369.npy,2.330769230769231,0.2121138572692871,1.0247459660477436e-05,1.64461689095686e-05,8
17247.npy,2.52027027027027,0.23211240768432617,9.95633627992148e-06,1.6284402202345412e-05,-17
16215.npy,2.550185873605948,0.21542978286743164,1.0273491595478761e-05,1.6457016492724072e-05,6
23345.npy,2.5342960288808665,0.22969818115234375,1.0606113339990193e-05,1.7016194317585383e-05,2
21775.npy,2.4229390681003586,0.21644210815429688,1.013437376189876e-05,1.5991836717671894e-05,-5
15760.npy,2.482269503546099,0.22348785400390625,9.86774467642518e-06,1.7572144115311763e-05,28
22086.npy,2.340909090909091,0.2554006576538086,1.0077556343335979e-05,1.7423275979977213e-05,41
5924.npy,2.2661596958174903,0.1683669090270996,9.922399543291978e-06,1.6523270221964624e-05,44
6645.npy,2.2213740458015265,0.17844247817993164,9.523700112589703e-06,1.3912560545292098e-05,24
18737.npy,2.5245901639344264,0.21793842315673828,1.0807039045852302e-05,1.7891263119392582e-05,-7
7972.npy,2.1379310344827585,0.19960355758666992,9.594490512006833e-06,1.5092927517429476e-05,28
1497.npy,2.5120772946859904,0.23038721084594727,1.1414321853722955e-05,1.913488769737574e-05,1
19374.npy,2.346774193548387,0.22474002838134766,1.0347040561199281e-05,1.6438710618879378e-05,31
6451.npy,2.4705882352941178,0.24619436264038086,1.0115357531279241e-05,1.762012522277378e-05,2
9747.npy,2.507142857142857,0.2532920837402344,1.0404544746871212e-05,1.7546992049767422e-05,3
14519.npy,2.651685393258427,0.25240230560302734,1.1139671805777171e-05,1.9101861201100432e-05,23
21333.npy,2.664233576642336,0.25249576568603516,1.1582727480476252e-05,1.8220232700485073e-05,-5
3794.npy,2.425196850393701,0.2275986671447754,1.1078511072609473e-05,1.878151395181557e-05,14
14444.npy,2.2301587301587302,0.19980287551879883,1.0063804433901753e-05,1.532500888783737e-05,21
23110.npy,2.2758620689655173,0.18363285064697266,9.381503628266036e-06,1.4479624466462569e-05,1
6552.npy,2.168,0.1672978401184082,9.643945481291077e-06,1.8101189351829658e-05,56
21771.npy,2.619607843137255,0.21260643005371094,1.1131201824178705e-05,1.7384983486222652e-05,-24
21757.npy,2.072289156626506,0.16672611236572266,9.369886487496306e-06,1.482757104136223e-05,63
15542.npy,2.452296819787986,0.22177648544311523,9.859803585632894e-06,1.6003985617449373e-05,7
18894.npy,2.504201680672269,0.20207881927490234,1.0970401593181698e-05,1.620721121902434e-05,10
539.npy,2.0672268907563027,0.15865373611450195,9.641810709056532e-06,1.6311137616634366e-05,51
272.npy,2.511111111111111,0.22719860076904297,1.051349569811607e-05,1.7087861001491547e-05,4
10886.npy,2.3462897526501765,0.21593618392944336,9.855910110368033e-06,1.5485756964748165e-05,19
1733.npy,2.5161290322580645,0.187744140625,9.995414916772062e-06,1.5909142090724067e-05,9
6123.npy,2.6586345381526106,0.2464461326599121,1.1039387628204155e-05,1.7687454581620832e-05,-36
16511.npy,2.4608695652173913,0.18158864974975586,1.042873201875059e-05,1.534090655241754e-05,-38
274.npy,2.3734439834024896,0.22580623626708984,1.0803366969827267e-05,1.8361758358620264e-05,16
15425.npy,2.6906474820143886,0.28739404678344727,1.1104182520262031e-05,1.8310217827239776e-05,-16
22481.npy,2.5317460317460316,0.22722578048706055,1.079667467334306e-05,1.7490447554281887e-05,12
7733.npy,2.327974276527331,0.2275381088256836,9.77707627027053e-06,1.6027930483304336e-05,22
14409.npy,2.1776061776061777,0.19346332550048828,9.871614747492788e-06,1.6822782636956967e-05,24
332.npy,2.142857142857143,0.17955732345581055,9.73894174747634e-06,1.652612314621607e-05,67
5191.npy,2.555984555984556,0.2535991668701172,1.0962781409055677e-05,1.9035751922793262e-05,16
12911.npy,2.6130268199233715,0.23614263534545898,1.0481503364839248e-05,1.5898811306422057e-05,-10
16841.npy,2.324786324786325,0.19411706924438477,9.948437901678428e-06,1.5115897566518365e-05,26
19942.npy,2.2980392156862743,0.17151880264282227,9.992692592176256e-06,1.6596057353369614e-05,34
21942.npy,2.056,0.15131807327270508,8.72092460251007e-06,1.4186443112703613e-05,28
10294.npy,2.505928853754941,0.2504405975341797,1.0750419683484632e-05,1.891246060524077e-05,34
13086.npy,2.5795918367346937,0.20763921737670898,1.019700888027628e-05,1.677361917250519e-05,-38
5901.npy,2.306451612903226,0.1954207420349121,9.666847096201724e-06,1.6179568727116486e-05,23
17858.npy,2.26890756302521,0.22014808654785156,1.0690893128218203e-05,1.833762108484904e-05,4
10653.npy,2.4235294117647057,0.2222437858581543,1.0406229570682351e-05,1.7129026163550254e-05,18
4531.npy,2.579925650557621,0.2478928565979004,1.0767602708497545e-05,1.7548580688770633e-05,-25
3994.npy,2.543046357615894,0.25447607040405273,1.0049336530395627e-05,1.6043267673812808e-05,3
677.npy,2.5560538116591927,0.24187994003295898,1.156629917420192e-05,1.963948120066994e-05,-34
19173.npy,2.3295019157088124,0.18440532684326172,9.63921951772878e-06,1.4907244953081795e-05,5
7164.npy,2.5017182130584192,0.23389911651611328,1.033878246412477e-05,1.6256398155794042e-05,-9
14353.npy,2.437956204379562,0.23066282272338867,1.0583863666622288e-05,1.7048948583310235e-05,-3
21555.npy,2.51985559566787,0.23073577880859375,1.0277635383071415e-05,1.7543952699547854e-05,6
21150.npy,2.3817427385892116,0.20241212844848633,1.017546064271795e-05,1.4793159585796584e-05,15
3845.npy,2.299625468164794,0.22819137573242188,1.0450333943843867e-05,1.9226480147931785e-05,51
8848.npy,2.4862745098039216,0.2617182731628418,1.0478174611497684e-05,1.869020235049612e-05,0
15841.npy,2.5886524822695036,0.24845170974731445,1.1138202236859726e-05,1.707569329722287e-05,12
13636.npy,2.2987551867219915,0.1903977394104004,1.0174568957468872e-05,1.583913347738314e-05,1
5503.npy,2.4548494983277593,0.2223200798034668,1.0171349261540572e-05,1.5541549295105792e-05,6
17873.npy,2.4786324786324787,0.24094200134277344,1.0492682957529821e-05,1.678948024059164e-05,-22
9194.npy,2.247191011235955,0.1667795181274414,9.690463299536016e-06,1.5311487336158752e-05,45
22321.npy,2.3496503496503496,0.20370006561279297,9.943757555396663e-06,1.6118946672550274e-05,36
23498.npy,2.436974789915966,0.2052321434020996,1.0824330065239886e-05,1.5657959115299686e-05,13
17329.npy,2.359861591695502,0.22408390045166016,9.870862480735155e-06,1.6041100322151463e-05,-20
12893.npy,2.130081300813008,0.1291031837463379,9.166159310258951e-06,1.5104682816348913e-05,22
13276.npy,2.3065134099616857,0.23061132431030273,1.0430404787998373e-05,1.7136039665569105e-05,51
13822.npy,2.413793103448276,0.20294952392578125,1.0152557466985946e-05,1.6161932580811637e-05,22
4683.npy,2.3651452282157677,0.20828962326049805,1.0507583389460627e-05,1.6691908796837457e-05,14
20570.npy,2.197530864197531,0.18408775329589844,1.1059436264675244e-05,1.7419864865501278e-05,31
17621.npy,2.4347826086956523,0.23025941848754883,1.0270466735265948e-05,1.6794520278449184e-05,2
13891.npy,2.5096525096525095,0.21848058700561523,1.0827338752057675e-05,1.6779069685385778e-05,-13
17593.npy,2.2096774193548385,0.22266530990600586,9.991420033546908e-06,1.6240335471873737e-05,36
14299.npy,2.4679245283018867,0.21944618225097656,1.040770265158186e-05,1.5841823214237842e-05,-4
